# Base  Sugar  Phosphate  Total
 2638.984469  2295.491022  2111.827462  7046.302953
 2615.273251  2175.613996  2049.499679  6840.386927
 2773.660103  2179.681355  2072.546541  7025.887999
 2662.740804  2246.123486  2118.688420  7027.552711
 2803.256926  2149.188504  2041.563563  6994.008993
 2561.968974  2295.294695  2065.729801  6922.993470
 2680.572767  2157.888531  2216.845520  7055.306818
 2577.044904  2205.752677  2181.351624  6964.149204
 2367.848710  2269.172433  2043.941190  6680.962332
 2506.024752  2244.868580  2247.017486  6997.910818
 2394.055047  2334.018534  2087.396933  6815.470514
 2399.553121  2048.055691  2042.658260  6490.267071
 2574.944213  2168.552862  2052.619495  6796.116571
 2670.249640  2153.718686  2100.514371  6924.482696
 2536.369739  2222.219075  2157.128569  6915.717382
 2736.581730  2126.352067  2125.682285  6988.616082
 2384.622763  2195.466450  2200.386837  6780.476050
 3063.945232  2250.491077  2063.416863  7377.853172
 2693.379852  2092.734908  2218.377143  7004.491902
 3128.028870  2029.559190  1980.851722  7138.439782
 2728.426972  2090.200553  2195.251191  7013.878716
 3076.734593  2002.718478  2093.536429  7172.989500
 2546.744506  2204.341338  2074.265665  6825.351510
 2519.590231  2152.462987  2063.887321  6735.940540
 2976.943296  2199.432896  1975.217596  7151.593787
 3017.478488  2211.741993  2107.415379  7336.635860
 3044.722361  2011.578946  1998.076848  7054.378155
 2736.142608  2253.841228  2041.537802  7031.521638
 2831.009130  2153.667949  2011.421841  6996.098920
 2491.899509  2106.689532  1901.911315  6500.500356
 2662.295497  2152.897324  1909.493183  6724.686004
 2917.822874  2109.398498  2089.669520  7116.890892
 2631.424636  2146.731068  1937.327755  6715.483459
 2588.397399  2107.048588  2150.005727  6845.451714
 2506.754502  2215.630489  2081.767062  6804.152054
 2685.468538  2220.828459  2139.106273  7045.403271
 2593.288890  2128.044897  2122.514006  6843.847793
 2845.462081  2094.926628  2117.704516  7058.093226
 2657.152364  2082.812456  2231.972101  6971.936921
 2438.098032  2229.849576  2068.595513  6736.543121
 2769.145363  2127.574363  2062.753162  6959.472888
 2546.243141  2231.206994  2072.259105  6849.709241
 3047.822232  2085.094143  2034.567549  7167.483924
 2720.884615  2200.269153  2038.558204  6959.711972
 2730.963892  2210.239054  2180.897796  7122.100741
 2683.084115  2116.611404  2171.883333  6971.578852
 2918.936273  2106.383741  2063.705082  7089.025096
 2951.448568  2141.128898  2107.502609  7200.080075
 2654.739225  2225.582758  2106.142808  6986.464791
 2084.855583  2217.615498  2240.587535  6543.058616
 2832.631100  2116.115546  2113.271820  7062.018466
 2746.966132  2192.838195  2212.649653  7152.453980
 2358.777832  2320.005325  2059.724060  6738.507216
 2619.938837  2285.210040  2096.671616  7001.820494
 2646.767477  2186.633617  2095.400514  6928.801608
 2748.451806  2083.391246  2064.182504  6896.025557
 2869.008572  2152.101076  2167.739172  7188.848820
 2397.678839  2185.221471  2075.840130  6658.740439
 2794.390090  2166.428704  2139.672853  7100.491647
 2671.886629  2289.929098  2088.714320  7050.530048
 2946.677809  2161.029280  1992.438081  7100.145170
 2504.667207  2179.961724  2208.847884  6893.476815
 3029.821834  2204.014552  2116.796042  7350.632428
 2817.762338  2194.234591  2094.358798  7106.355727
 2947.365346  2152.831126  2016.947510  7117.143981
 2858.307596  2141.422551  1931.535763  6931.265909
 2800.310652  2140.110973  1932.075764  6872.497389
 2969.622925  2025.633034  2252.851408  7248.107368
 2752.548400  2074.186101  1989.870041  6816.604542
 2741.745713  2226.924122  2001.193226  6969.863061
 2761.450160  2228.429575  2016.478672  7006.358408
 2899.248591  2166.078730  2034.411907  7099.739228
 3123.206039  1941.823100  1926.228031  6991.257170
 3249.546938  2058.113528  1889.059330  7196.719796
 3085.327292  2037.060431  1858.696212  6981.083934
 3049.077904  2126.528497  1901.640217  7077.246618
 3510.153462  1979.185737  2019.954136  7509.293335
 2901.467133  2105.899849  2087.353457  7094.720438
 3035.610655  2020.715350  1957.234885  7013.560891
 3176.934887  2063.271389  2021.513626  7261.719901
 3385.237593  2001.711299  1773.263201  7160.212094
 3076.511695  2074.491317  2045.929055  7196.932066
 3097.703574  2023.120951  2009.196713  7130.021239
 3101.680780  2075.009908  2040.103688  7216.794375
 2888.058786  2028.841757  2015.757522  6932.658065
 2779.556587  2043.537266  2038.904563  6861.998416
 2984.647103  2207.436986  1995.698304  7187.782392
 2934.405327  2083.072669  2011.884594  7029.362590
 2778.961789  2213.505795  1911.776043  6904.243627
 3064.292942  2049.382649  2001.944296  7115.619887
 3048.274953  2113.022939  2012.113505  7173.411397
 2805.777414  2199.207310  2010.255482  7015.240207
 2703.296150  2134.186478  2182.125442  7019.608070
 2709.106980  2183.043086  2113.780897  7005.930963
 2871.974623  2153.960910  1972.620211  6998.555743
 2601.921676  2037.627746  2097.161695  6736.711117
 2540.381048  2176.168933  1970.520152  6687.070133
 2457.643454  2163.725294  2290.345234  6911.713982
 2554.175424  2115.678149  2143.626526  6813.480099
 2666.323544  2303.390948  2040.792003  7010.506496
 2868.468423  2289.570294  2022.709266  7180.747983
 2606.333365  2037.999905  2194.035987  6838.369257
 2782.453842  2182.911661  2080.180728  7045.546231
 2844.384218  2197.080479  2097.380619  7138.845316
 2696.583353  2037.921760  2215.661059  6950.166172
 2533.356810  2274.594178  2159.132116  6967.083103
 2720.226304  2151.815751  2119.233588  6991.275643
 3213.331566  2027.159143  1932.924867  7173.415576
 2971.929490  2076.707160  2107.276898  7155.913548
 3375.046317  1980.230614  2140.386885  7495.663816
 3112.343940  1995.868875  2095.168540  7203.381356
 2947.664895  2115.738789  1955.376906  7018.780590
 2930.238508  2078.291300  2056.664671  7065.194479
 2606.931434  2232.560620  2114.071777  6953.563832
 2818.671061  2167.959240  2158.114265  7144.744566
 2927.715822  2104.556315  2003.699090  7035.971227
 2838.596047  2146.909926  2071.419406  7056.925379
 2819.162215  2159.165436  2097.183861  7075.511511
 2660.272202  2133.754542  2118.156702  6912.183447
 2649.669390  2191.677495  2131.764994  6973.111880
 2710.184329  2050.709873  2136.580718  6897.474920
 2836.329978  2188.039469  2044.424402  7068.793849
 2716.440023  2115.420228  2010.730326  6842.590577
 2783.468903  2052.581827  2147.329258  6983.379988
 2686.575368  2134.455417  2194.443950  7015.474735
 2493.941283  2279.323103  2063.829984  6837.094369
 2849.696863  2153.939973  2037.560012  7041.196849
 2956.769099  2121.317690  2124.342885  7202.429674
 3047.463273  1945.065032  2116.262833  7108.791138
 2835.429088  2015.732285  2017.462894  6868.624267
 2618.417409  2100.892923  2116.488246  6835.798577
 3201.997703  2103.229554  2094.742366  7399.969623
 2858.831614  2242.586988  2109.692041  7211.110643
 2927.067485  2026.701628  2058.881690  7012.650803
 3008.236495  2179.112029  2150.285584  7337.634108
 2733.901397  2015.644283  1880.990197  6630.535878
 2923.533669  2155.680372  2104.908862  7184.122903
 2983.244320  2026.654029  2055.068778  7064.967127
 2760.876163  2198.211158  1972.336482  6931.423803
 2659.417524  2024.363539  2270.488321  6954.269383
 2833.296960  2131.412536  2009.263116  6973.972612
 2723.302525  2258.246562  2133.230772  7114.779859
 2864.382782  2013.749962  1874.395803  6752.528547
 2863.719274  2220.186164  2068.499312  7152.404750
 2925.556493  2160.666682  2108.101445  7194.324621
 2716.127763  2080.760127  2057.986513  6854.874403
 3160.135166  1862.088801  1858.153616  6880.377582
 2706.557968  2278.098152  2096.253923  7080.910043
 3165.553986  1966.315010  1956.963868  7088.832864
 2936.390007  2087.073195  2049.950834  7073.414037
 3273.638067  1962.019113  1837.467132  7073.124313
 2922.182752  2186.198555  2084.722147  7193.103454
 2718.521352  2222.914702  1951.503177  6892.939231
 2167.812981  2263.489275  2145.086415  6576.388671
 2696.443996  2215.282145  2217.744730  7129.470871
 2511.782418  2146.001135  2160.410265  6818.193818
 2801.072310  2002.452355  2064.204335  6867.728999
 3101.176997  2051.776016  2039.762817  7192.715831
 2304.299076  2278.314855  2135.034107  6717.648038
 2397.194591  2175.601364  2064.569657  6637.365613
 2912.639382  2208.613741  2079.040612  7200.293735
 2601.907083  2150.120578  1979.940510  6731.968171
 2544.370435  2233.759871  2167.739175  6945.869481
 2747.342088  2082.218404  2141.280000  6970.840491
 2934.426795  1990.825716  2177.568705  7102.821217
 3169.479120  2117.636557  2026.484625  7313.600302
 3396.170064  1884.978188  2034.736186  7315.884438
 2700.929610  1974.968250  2112.757099  6788.654959
 2833.481967  1993.702390  1523.050945  6350.235302
 3078.736965  2208.997073  1949.107802  7236.841840
 3104.780471  2178.857772  1996.695473  7280.333716
 2813.975755  2033.097131  2015.737566  6862.810452
 2911.709803  2012.081545  2110.881795  7034.673144
 3218.126829  2124.034037  2062.491896  7404.652762
 2487.152788  2210.596304  2191.301154  6889.050245
 2582.902092  2145.096102  2167.429694  6895.427888
 2152.742888  2254.788427  2135.461743  6542.993059
 2544.028953  2226.207383  2126.625305  6896.861641
 2658.533842  2139.444272  2100.919218  6898.897331
 2461.336321  2379.075814  2130.845013  6971.257149
 2925.648121  2176.966959  2158.892149  7261.507229
 2977.120186  2113.051496  2120.122491  7210.294173
 2827.429619  2118.420595  2109.637825  7055.488039
 2662.123633  2069.773753  2121.713138  6853.610524
 2645.330349  2185.486083  2092.308250  6923.124682
 2847.460959  2288.034100  2052.005014  7187.500074
 3099.470159  1977.266302  1854.306827  6931.043287
 2545.730588  2366.104331  1976.621703  6888.456622
 2753.980150  2227.517789  1996.726978  6978.224917
 2648.937459  2097.504527  2243.163653  6989.605638
 2887.913021  2010.143697  2167.075146  7065.131865
 3166.626366  2158.875688  1916.645204  7242.147258
 3076.618738  2148.600078  2059.151459  7284.370275
 3011.587906  2036.376450  2056.292297  7104.256652
 2932.983357  2185.809199  2047.223260  7166.015815
 2830.965319  2179.977665  1983.181710  6994.124694
 3147.144480  2119.448493  1967.117422  7233.710395
 2768.290828  2142.325679  1846.017722  6756.634230
 2741.591940  2070.997951  2246.838599  7059.428490
 3117.938405  2132.775604  1831.150631  7081.864640
 3019.119030  2107.373932  1968.785626  7095.278589
 2718.429890  2214.606737  2032.397111  6965.433738
 2544.374776  2238.758801  2047.497700  6830.631277
 2584.148457  2274.218811  2032.412924  6890.780192
 2790.314846  2033.727330  2172.820503  6996.862679
 3034.296381  2139.755486  2138.312484  7312.364350
 2777.105590  2225.588787  2133.191076  7135.885453
 2926.614194  2137.062521  2139.823041  7203.499756
 2896.719632  2170.580034  2115.624759  7182.924424
 2581.791166  2164.212162  2221.448308  6967.451635
 2544.530021  2086.236310  1850.120918  6480.887249
 2730.057629  2265.427478  2044.424649  7039.909756
 3099.321759  2119.063611  1946.955904  7165.341275
 2696.100852  2197.484527  2039.738115  6933.323493
 2659.222687  2198.278841  2073.659754  6931.161281
 2846.897638  2031.496667  2068.728600  6947.122904
 2892.641866  2090.169199  2085.329156  7068.140221
 2153.294782  2180.702738  1958.806440  6292.803960
 2588.193557  2247.673682  2124.882880  6960.750118
 2734.844712  2302.387415  2167.525369  7204.757496
 2859.269773  2222.020212  2122.185757  7203.475742
 2689.558396  2188.456220  2202.752005  7080.766621
 2846.624616  2099.005054  2086.019851  7031.649521
 3075.942235  2202.930800  1969.127359  7248.000394
 3128.476588  2029.574626  2113.810354  7271.861568
 2948.946601  2073.599593  2255.881730  7278.427925
 3072.373229  2009.308656  1983.707118  7065.389003
 3016.552017  2084.514270  2133.484455  7234.550743
 2636.369825  2259.413094  2086.967932  6982.750852
 2810.638971  2102.947173  1882.302220  6795.888364
 2639.317073  2177.582822  2174.145094  6991.044989
 2616.497131  2214.696684  2204.140403  7035.334218
 2522.229817  2245.814977  2205.434036  6973.478830
 2774.563131  2220.610185  2094.807018  7089.980334
 2506.754098  2218.796254  2019.090261  6744.640613
 2766.149298  2152.165915  1925.895778  6844.210991
 2911.158233  2073.381902  2061.818630  7046.358764
 2905.742614  2140.925344  2098.310184  7144.978142
 2739.060845  2196.023806  2155.619154  7090.703805
 2624.030808  2088.542726  2100.435685  6813.009219
 2505.875458  2096.411024  2223.014887  6825.301370
 2964.564004  2129.540810  2041.715952  7135.820765
 2717.573579  2197.007881  1946.590002  6861.171462
 3036.896907  2084.829000  2148.009940  7269.735846
 2860.162199  2192.577394  1836.969654  6889.709246
 2754.175840  2102.367276  2182.941942  7039.485057
 2981.343354  2087.960064  2049.322013  7118.625431
 3250.538789  2079.800670  2124.229473  7454.568931
 3130.128530  2053.527803  2000.137498  7183.793831
 3320.638882  1989.520681  2061.336754  7371.496316
 2911.281488  2128.154045  2216.038110  7255.473642
 3129.174842  2148.165070  1924.101347  7201.441259
 2864.852523  2255.548715  2103.556227  7223.957464
 3186.658131  2007.917004  2139.551448  7334.126584
 2705.001955  2223.722271  1899.552812  6828.277038
 2780.979155  2169.803369  2165.314466  7116.096990
 2948.984135  2147.126946  1995.569623  7091.680705
 2392.266548  2355.084013  2113.311253  6860.661814
 2724.275044  2290.098873  2119.334199  7133.708116
 2155.178135  2386.095586  2220.732598  6762.006319
 2682.584619  2197.678546  2063.056001  6943.319166
 2767.345451  2219.389454  2049.984056  7036.718962
 3019.688049  2165.899368  2090.151372  7275.738788
 2487.924771  2177.066451  2279.905419  6944.896641
 2347.120140  2125.346978  2032.751980  6505.219099
 2414.828914  2209.803457  2207.764301  6832.396673
 2781.534858  2126.223247  2047.302609  6955.060714
 2958.329257  1900.671443  2151.612154  7010.612853
 3028.401129  1996.742266  2150.540714  7175.684109
 2630.548914  2173.512258  2064.695305  6868.756477
 2837.510708  2168.428224  2107.224358  7113.163290
 2599.021091  2279.495441  2147.760143  7026.276676
 2988.263475  2252.303449  2031.860262  7272.427185
 2564.145307  2107.328811  2071.061679  6742.535797
 2693.037854  2226.351728  2124.354547  7043.744130
 2705.383887  2121.116038  1968.879595  6795.379521
 2326.233604  2258.886870  2117.122516  6702.242989
 2881.379357  2001.678419  2064.632273  6947.690049
 2842.343858  2202.680186  2177.239691  7222.263735
 2975.845451  2078.036501  2068.805843  7122.687794
 2237.761829  2086.436301  1958.424056  6282.622186
 3036.216469  2043.216662  2005.183361  7084.616493
 3014.837072  2111.426900  1884.128837  7010.392808
 2732.965241  2248.464026  2123.957366  7105.386632
 2817.237306  2092.497250  2168.613377  7078.347933
 3120.382010  2107.370216  2039.341621  7267.093846
 3163.527302  2054.587460  2025.265633  7243.380395
 3003.694112  2193.784062  1854.442400  7051.920574
 2684.927193  2250.678689  2227.702981  7163.308863
 2729.341009  2280.297026  2073.782235  7083.420271
 2859.388942  2209.031282  1917.974643  6986.394867
 2682.095384  2155.028493  2004.036413  6841.160291
 2824.323605  2076.823955  1985.841594  6886.989154
 2459.326518  2225.634254  2196.208960  6881.169732
 2602.888066  2242.609257  2060.579863  6906.077187
 2636.980262  2104.590627  2031.609827  6773.180716
 3103.950591  2107.534471  1970.653781  7182.138843
 3007.872200  2100.037584  2099.635483  7207.545267
 3242.986714  2069.885604  2170.634225  7483.506543
 2643.560862  2217.406326  2169.001126  7029.968314
 3026.936468  2164.391355  2047.712370  7239.040192
 2970.014425  2150.014122  2031.505720  7151.534266
 3065.527230  2133.314297  2048.437772  7247.279299
 2832.079468  2045.370275  2122.497975  6999.947718
 2750.806898  2176.738773  1981.235223  6908.780895
 2812.766170  2125.908710  1941.421678  6880.096558
 2800.760768  2150.136180  1987.366643  6938.263591
 2789.693054  2222.785096  1999.636156  7012.114306
 2834.168208  2031.644006  2097.815276  6963.627491
 2894.554769  2208.108841  2137.398074  7240.061684
 3008.645292  2073.017265  2079.135779  7160.798337
 2682.074032  2162.604317  2253.698638  7098.376986
 2540.575090  2333.158310  2160.747326  7034.480726
 2819.967083  2124.301185  2273.412538  7217.680806
 2752.184779  2258.332331  2184.494531  7195.011642
 2711.837807  2227.440938  2125.795077  7065.073822
 2482.818436  2298.163097  2011.897619  6792.879152
 2529.609771  2199.205269  2139.799227  6868.614268
 2497.972439  2084.969346  1963.311557  6546.253342
 2791.302768  2250.318458  1938.774696  6980.395922
 2825.083681  2117.010179  2153.396043  7095.489903
 2714.708876  2186.926968  2155.053993  7056.689836
 2578.705081  2200.501933  2059.927939  6839.134953
 2692.052678  2199.327472  2042.172207  6933.552357
 2650.658863  2309.887036  2136.693752  7097.239651
 2800.808735  2258.388608  2115.897577  7175.094920
 3122.156072  1970.744664  2006.403157  7099.303893
 3176.086533  2101.912406  1951.322375  7229.321314
 3106.956954  2149.811055  2048.122611  7304.890620
 3142.553368  2116.643302  2044.345944  7303.542614
 2839.732266  2046.739838  2020.970509  6907.442614
 2469.799251  2285.763069  2114.007019  6869.569339
 2296.815731  2221.741322  2155.460339  6674.017392
 2569.768691  2166.785626  2029.962710  6766.517027
 2436.626381  2203.098529  2117.985438  6757.710348
 2585.345960  2094.967138  2020.948157  6701.261255
 2583.094893  2179.181777  1895.055889  6657.332559
 2620.684031  2208.776838  2067.557005  6897.017873
 2683.558064  2139.896051  2034.539019  6857.993134
 2773.879384  2161.747416  2046.147734  6981.774534
 2548.007262  2210.815208  2106.090191  6864.912662
 2719.762772  2100.368442  2095.017317  6915.148531
 2706.186345  1857.108102  2091.561620  6654.856066
 2546.672361  2214.434226  2202.666837  6963.773424
 2848.667605  2127.574672  2049.688622  7025.930899
 2625.274856  2215.991072  2132.957037  6974.222966
 3316.357885  2110.677745  2021.580324  7448.615954
 3106.289853  1981.417915  2056.718062  7144.425830
 3006.813072  2067.775190  2057.624146  7132.212409
 2746.347917  2187.826345  2140.179626  7074.353889
 2869.403268  2173.003692  2165.277737  7207.684697
 2718.324184  2127.651642  2118.538226  6964.514051
 2702.949602  2195.217374  2195.237362  7093.404338
 3023.900445  2048.109009  2002.060769  7074.070223
 2705.409441  2339.980213  1823.288744  6868.678398
 2859.405772  2074.158393  2196.271554  7129.835720
 2752.532883  2242.419305  2109.653781  7104.605969
 2620.039558  2175.836806  2171.421381  6967.297745
 2685.829503  2178.804532  2077.764383  6942.398418
 2620.383974  2203.615214  1954.994623  6778.993811
 2956.821751  2147.287357  2054.509459  7158.618567
 2510.207509  2099.792641  2148.495697  6758.495847
 2491.378868  2206.251634  1973.387567  6671.018070
 2747.740506  2181.814971  2099.953028  7029.508505
 2827.879169  2175.423607  2114.994873  7118.297649
 3128.888745  2041.398610  2060.974328  7231.261683
 2531.972196  2107.634402  2000.039221  6639.645820
 2900.239523  2123.928559  2088.905781  7113.073863
 3095.685563  2037.825551  1976.646308  7110.157422
 2841.753468  2290.945989  2007.212081  7139.911538
 2972.426469  2100.999576  2098.372734  7171.798779
 2467.302885  2304.683703  2082.270329  6854.256917
 2820.214532  2169.966990  2160.953528  7151.135051
 2906.351906  2073.763238  2058.021887  7038.137031
 3010.796851  2164.302958  2104.471844  7279.571653
 2374.931793  2253.115539  2204.214602  6832.261935
 2770.502328  2189.782334  2024.000670  6984.285331
 2919.181449  2245.650668  2124.376756  7289.208872
 2625.868836  2129.233706  2085.235884  6840.338426
 3033.553265  2189.910326  2124.512247  7347.975837
 2581.186209  2116.437031  2077.602930  6775.226169
 2949.335485  2115.158423  2144.601171  7209.095079
 3109.586905  2145.790645  2047.397856  7302.775406
 2693.258075  2309.156042  2077.659010  7080.073128
 3191.763850  2086.248983  2012.896657  7290.909489
 2767.778084  2039.804864  2243.771405  7051.354353
 2872.364104  2155.258840  2030.575550  7058.198494
 2825.018425  2133.017135  2183.296288  7141.331848
 3050.959624  2044.801811  2070.835404  7166.596839
 2694.177931  2001.008206  2183.425232  6878.611369
 2809.875440  2160.269027  2108.349393  7078.493860
 2710.814889  2178.932210  2135.409138  7025.156237
 2706.660971  2199.641386  2038.868395  6945.170753
 2652.801567  2200.662602  2240.880679  7094.344848
 2869.518510  2231.099494  2202.152117  7302.770121
 2741.748634  2151.333324  1868.127789  6761.209747
 3092.577626  2006.786678  2170.505033  7269.869337
 2912.714916  2226.209203  2090.428544  7229.352663
 3053.243080  2063.121201  1834.996220  6951.360500
 3263.743075  1994.358371  1927.401448  7185.502893
 3318.825082  2065.957091  2010.777847  7395.560020
 3277.747060  1938.168381  2115.294288  7331.209729
 2983.158945  2141.196384  2180.782567  7305.137896
 2895.533093  2166.260505  2052.489372  7114.282971
 2589.810198  2178.899973  2149.025498  6917.735668
 2337.626680  2086.900713  2053.987990  6478.515383
 2607.426853  2257.415207  2223.387736  7088.229796
 2868.565505  2221.618976  2085.748588  7175.933069
 2932.275266  2119.533979  1955.064579  7006.873824
 3037.300238  1939.960481  2005.655129  6982.915848
 3172.694886  2063.902826  2038.707777  7275.305489
 3036.487734  2167.620355  2153.978872  7358.086961
 3158.253950  2132.208331  1989.049737  7279.512017
 3015.384897  2034.178509  2094.122294  7143.685699
 3102.559644  2051.162083  1946.141645  7099.863372
 3091.783819  2132.682400  1962.497415  7186.963634
 2634.777669  2148.343742  2070.526632  6853.648043
 3229.469302  2116.891501  2003.078285  7349.439088
 2952.750839  2044.968644  1915.222046  6912.941529
 2939.499683  1915.548937  1951.942109  6806.990729
 2848.757171  2055.260395  2002.647824  6906.665389
 2722.914375  2115.848031  2098.864394  6937.626800
 2512.441444  2125.152655  2156.307529  6793.901629
 2564.809665  2312.183109  2001.322983  6878.315757
 2816.955766  2182.308638  2235.530528  7234.794932
 2959.111171  2042.007307  2202.458849  7203.577327
 2614.807227  2158.196702  2222.851790  6995.855719
 2639.568599  2226.094383  2064.924737  6930.587719
 2769.230959  2107.016003  2102.825661  6979.072623
 2713.192437  2164.548982  2124.685862  7002.427281
 2397.602053  2311.474285  2131.688139  6840.764477
 2353.831147  2262.054844  1964.078934  6579.964925
 2476.157921  2282.977381  2134.133782  6893.269084
 2741.719964  2299.959808  2075.602677  7117.282449
 2583.053138  2119.861005  2037.409225  6740.323368
 2459.977249  2173.699981  1966.083173  6599.760403
 2754.885294  2142.466238  2005.665775  6903.017307
 2242.474492  2279.036715  2144.002858  6665.514065
 2277.399948  2217.535886  2223.524097  6718.459931
 2931.489716  2228.754560  1977.329643  7137.573919
 3015.059995  2125.984793  2011.872075  7152.916863
 2739.203532  2179.939422  1939.819694  6858.962648
 2965.254656  2158.322454  2056.098814  7179.675923
 3056.713992  2139.824840  1911.372506  7107.911338
 3227.813775  2164.695685  2072.685099  7465.194559
 3018.950655  2172.971625  2081.343232  7273.265511
 2686.097854  2073.837158  2038.052076  6797.987088
 2647.351295  2124.638355  2041.238121  6813.227771
 3284.898373  2132.753944  1978.889044  7396.541361
 3168.933328  2055.748236  2090.681861  7315.363425
 2811.093966  2081.143696  2007.615147  6899.852809
 2787.516814  2193.763655  1995.370981  6976.651450
 2830.592360  2145.641746  2139.496496  7115.730602
 2757.938847  2177.256391  2159.668084  7094.863322
 3115.740601  2078.179368  2021.260007  7215.179976
 3010.327872  2117.155790  1958.848322  7086.331984
 2522.169397  2241.653987  2086.928433  6850.751818
 2402.744939  2302.019806  2101.976031  6806.740776
 2782.352107  2128.926897  2147.515659  7058.794663
 2560.040030  2194.240111  2065.610440  6819.890581
 2601.904534  2219.334241  2144.864751  6966.103526
 2568.924429  2226.106412  2010.248719  6805.279560
 2686.072580  2126.011025  2066.582582  6878.666187
 2828.264277  2048.329752  2112.582064  6989.176092
 2778.573398  2221.526261  2030.257709  7030.357368
 2498.417930  2237.985645  2147.077995  6883.481570
 2628.728365  2135.286907  2217.816585  6981.831857
 2550.035895  2223.071874  2147.275668  6920.383437
 2785.623525  2133.303069  2104.076357  7023.002951
 3382.882360  1995.070032  2018.624086  7396.576478
 2984.327343  2138.129131  1935.995059  7058.451533
 3174.637075  1930.991881  1908.347882  7013.976838
 2940.127692  2136.326032  2169.772409  7246.226132
 2852.604929  2136.504672  2141.067625  7130.177226
 2760.115620  2095.758058  2093.116255  6948.989933
 2833.933066  2065.127353  2016.725280  6915.785699
 3120.593548  2088.571249  2051.515127  7260.679925
 3324.729515  2075.396783  2008.557528  7408.683826
 2906.596362  2076.561484  2046.965004  7030.122851
 2774.288759  2124.205697  2121.786480  7020.280936
 2661.966968  2095.286394  2161.309170  6918.562532
 2830.864840  2162.078360  2171.352143  7164.295343
 2308.877201  2405.225636  2123.377394  6837.480232
 3013.806631  2158.798343  2020.570709  7193.175683
 2579.642941  2250.677071  2128.345716  6958.665728
 2622.451775  2349.747243  2018.500970  6990.699988
 3010.421115  2021.871348  2053.162812  7085.455275
 2958.145264  2052.035517  2058.719199  7068.899981
 2820.899832  2222.593243  2156.074669  7199.567744
 2891.128030  2083.600049  2131.164141  7105.892220
 2989.406935  1951.575524  2079.472187  7020.454646
 2450.866979  2142.911449  1955.813485  6549.591914
 2802.735365  2178.450926  2066.257737  7047.444027
 3022.686560  1956.408883  1986.575436  6965.670879
 2854.534047  2149.290381  1733.401411  6737.225840
 3152.216687  1936.951751  2103.468491  7192.636930
 3211.866514  2207.828332  2007.138588  7426.833434
 3158.237835  2047.075532  1974.469512  7179.782880
 2894.008307  2141.971726  2188.956462  7224.936496
 2838.643780  2259.777894  2033.383102  7131.804775
 3003.743942  2094.124131  2125.260006  7223.128079
 2684.668018  2274.853998  2058.002750  7017.524767
 2936.037972  1983.311365  2106.951139  7026.300476
 2779.270984  2150.377107  2113.286572  7042.934663
 2834.425411  2200.987310  1979.122433  7014.535154
 2918.592758  2031.437861  2091.379541  7041.410160
 2453.966235  2221.127265  1847.897958  6522.991457
 2691.756075  2362.468783  2120.936031  7175.160890
 2578.528712  2195.709261  2214.682329  6988.920302
 2653.401573  2200.149539  2051.833384  6905.384495
 2800.264504  2118.077200  2152.899940  7071.241644
 2425.000547  2331.198086  2156.898656  6913.097289
 2887.938867  2181.259425  2140.812717  7210.011010
 2665.555561  2234.369158  2111.187322  7011.112041
 2600.601220  2188.657772  2147.660526  6936.919518
 2655.169827  2304.405561  2132.406397  7091.981785
 2694.105207  2188.636274  2190.842974  7073.584455
 2749.652904  2069.252937  1925.511753  6744.417595
 2407.707808  2258.627456  1927.774339  6594.109604
 2690.020538  2117.229776  2023.265186  6830.515500
 2706.730983  2068.802025  1845.345462  6620.878470
 2745.108246  2169.710327  2018.095840  6932.914412
 2906.607893  2131.256381  1995.281819  7033.146094
 2967.926643  2091.642530  2085.195248  7144.764422
 2345.373887  2262.040260  2091.794766  6699.208913
 2617.187301  2204.779204  2108.122259  6930.088764
 2548.875630  2304.764663  2139.135141  6992.775434
 2909.576185  2199.301054  1922.839817  7031.717056
 3148.204077  2198.851935  2067.234827  7414.290839
 3042.377753  2160.799577  2166.578245  7369.755576
 2980.823021  2277.505441  1993.491758  7251.820220
 2703.382098  2272.841734  2073.089092  7049.312924
 2637.506745  2122.014439  2177.705343  6937.226527
 2742.593041  2164.712802  2194.399699  7101.705542
 2559.817204  2232.904226  2181.608087  6974.329517
 2358.546681  2204.008986  2217.699942  6780.255609
 2971.840664  2157.481378  2092.463022  7221.785064
 2856.436004  2131.116217  1900.453765  6888.005987
 2720.201667  2194.131414  2111.791057  7026.124139
 2810.691489  2125.349703  2213.616024  7149.657217
 3076.560864  2233.742961  2028.193957  7338.497782
 2628.772546  1958.876628  2020.195111  6607.844285
 2991.337327  2142.238425  1979.485641  7113.061393
 2732.723145  2251.549112  2087.018854  7071.291112
 2641.431104  2241.000389  2109.132828  6991.564321
 2804.846921  2235.750608  2060.642695  7101.240224
 2635.667810  2234.881355  2157.864210  7028.413375
 2616.342420  2251.878428  2232.553063  7100.773911
 2840.449497  2229.809923  2103.361168  7173.620588
 2166.185943  2163.713900  2152.175225  6482.075068
 2876.501029  2132.035115  2092.078225  7100.614369
 2807.340146  2299.386152  2092.244521  7198.970818
 2632.946998  2160.954157  2146.683971  6940.585125
 2874.869189  2202.379257  2026.585867  7103.834313
 2657.092175  2106.572748  2138.237186  6901.902110
 2827.123635  2076.220308  2084.555918  6987.899861
 2817.052831  2151.281031  2154.482523  7122.816386
 2668.395122  2202.047806  2160.974803  7031.417731
 2411.369602  2299.070647  2111.820314  6822.260564
