# Base  Sugar  Phosphate  Total
 2816.031456  2272.486101  2192.967271  7281.484828
 3049.088311  2199.272336  2076.330794  7324.691442
 2865.104760  2169.875658  2157.762740  7192.743158
 2683.050671  2144.636217  2240.390497  7068.077386
 2852.690871  2228.008916  2256.237354  7336.937142
 2983.648791  2149.805221  2141.052447  7274.506459
 3381.245407  2085.229280  2086.778042  7553.252729
 3244.937301  2172.211297  2238.245649  7655.394247
 3007.344575  2223.438729  2151.402575  7382.185879
 2555.411006  2125.696136  2206.924720  6888.031862
 2922.747403  2161.834470  2321.554236  7406.136109
 3132.451868  2254.235906  2064.142548  7450.830321
 3080.953406  2040.670669  2295.224994  7416.849069
 2987.678798  2243.382201  2176.634501  7407.695500
 2672.090270  2245.976010  2118.478644  7036.544924
 2440.404019  2357.784066  2176.358105  6974.546190
 2509.979585  2301.144212  2189.651444  7000.775241
 2882.290614  2289.484728  2126.085552  7297.860894
 2236.536960  2276.010368  2151.454621  6664.001950
 2668.343025  2301.033072  2216.020062  7185.396160
 2737.229626  2221.994716  2129.030895  7088.255237
 2814.642713  2187.426338  2049.542706  7051.611757
 3110.184051  2158.424691  2054.865064  7323.473805
 2755.436221  2246.493327  2198.745340  7200.674888
 2940.965164  2240.365392  2192.665034  7373.995591
 2867.142027  2117.976897  2207.543949  7192.662872
 2593.665829  2266.832324  2177.647013  7038.145166
 2560.090935  2227.946453  2196.631590  6984.668978
 2576.549733  2348.045259  2143.347723  7067.942715
 2525.453700  2394.827392  2279.515673  7199.796764
 2429.056979  2301.962272  2140.122241  6871.141492
 2635.052111  2264.382741  2315.320413  7214.755265
 2884.778638  2162.465840  2011.262300  7058.506777
 2888.642596  2252.709625  2106.445187  7247.797407
 3006.305884  2309.144064  2129.926912  7445.376860
 3381.286441  2170.555620  2010.649840  7562.491902
 3108.279035  2170.875612  2139.898384  7419.053031
 3138.887551  2159.605575  2160.475254  7458.968379
 3007.644874  2153.553460  2075.912722  7237.111056
 3216.313772  2097.980730  2104.516704  7418.811207
 2475.165600  2220.245857  2301.540035  6996.951493
 2563.821476  2332.386332  2226.079957  7122.287764
 2874.136141  2223.169089  2268.004905  7365.310136
 2767.419343  2293.777012  2169.301380  7230.497735
 2667.854127  2182.394654  1966.358724  6816.607505
 2627.443060  2168.241554  2260.134351  7055.818966
 2748.679481  2307.626399  2174.136452  7230.442332
 2792.122448  2194.581695  2221.339919  7208.044062
 2544.557406  2268.191942  2172.170190  6984.919538
 2434.842144  2333.396253  2042.163647  6810.402044
 2957.179269  2037.932502  2211.448381  7206.560153
 2357.646588  2309.238780  2241.819463  6908.704830
 2293.796691  2286.378438  2251.002365  6831.177494
 2729.318659  2286.176408  2181.591503  7197.086571
 2877.410469  2207.031653  2086.683059  7171.125182
 2387.335620  2271.587665  2289.770277  6948.693562
 2454.924911  2259.909344  2308.041599  7022.875854
 2704.382796  2263.653160  2270.841931  7238.877887
 3067.496746  2094.889548  2300.377165  7462.763459
 2814.250276  2155.019924  2191.092670  7160.362870
 2756.803052  2199.670738  2230.200432  7186.674222
 2472.753020  2258.445947  2262.673681  6993.872648
 2603.732449  2204.741329  2155.576987  6964.050764
 2698.885719  2289.608633  2098.906734  7087.401086
 2835.456449  2309.342078  2175.708734  7320.507261
 3014.222881  1987.645271  2233.732209  7235.600361
 3156.967964  2159.939315  2128.083344  7444.990622
 2747.010942  2209.329796  2191.861343  7148.202081
 3033.667932  2227.721159  2140.314050  7401.703140
 2820.030785  2326.923281  2076.895320  7223.849385
 2908.682030  2270.219346  2113.146895  7292.048270
 2800.946286  2285.566378  2095.692731  7182.205395
 2605.267292  2195.203131  2253.240956  7053.711380
 2709.788541  2312.194867  2233.139893  7255.123302
 2453.523734  2231.172639  2232.228285  6916.924658
 3195.988647  2094.988691  2115.120894  7406.098232
 2741.180914  2151.262436  2231.846322  7124.289672
 2762.818617  2109.076606  2278.970062  7150.865285
 2470.696821  2298.631212  2279.022672  7048.350704
 2506.914218  2407.144012  2161.312113  7075.370343
 2479.290239  2315.884615  2136.003603  6931.178457
 2864.456798  2259.322680  2123.043555  7246.823032
 3089.057638  2148.585616  2191.134193  7428.777447
 2633.702031  2232.561049  2178.642688  7044.905768
 2351.604586  2288.218518  2303.132123  6942.955227
 2581.581134  2236.007053  2219.183248  7036.771434
 2558.281951  2268.954167  2213.417208  7040.653326
 2809.333296  2230.326681  2238.833491  7278.493468
 2861.543069  2174.361170  2056.541922  7092.446161
 3034.192001  2356.129156  2138.664722  7528.985878
 2494.244275  2080.322917  2164.300811  6738.868003
 2736.386752  2126.274022  2225.895483  7088.556257
 2727.161744  2314.110443  2242.535367  7283.807554
 3137.402941  2195.864784  2006.190277  7339.458003
 3257.885331  2111.174860  2095.759739  7464.819929
 3162.706167  2221.095419  2145.528150  7529.329736
 2954.467351  2234.686990  2250.328514  7439.482855
 2995.438535  2121.984600  2148.172546  7265.595681
 3095.464530  2285.087761  1964.202646  7344.754937
 2793.142765  2170.350244  2217.047232  7180.540242
 2556.901509  2195.943488  2252.938045  7005.783043
 2413.544831  2334.836966  2208.533570  6956.915367
 2555.690568  2408.061406  2050.420289  7014.172262
 2376.588650  2300.530241  2262.437395  6939.556286
 2165.053858  2062.813690  2263.192757  6491.060306
 2691.089119  2268.379005  2313.737897  7273.206020
 2909.857139  2340.107718  2153.793471  7403.758328
 2679.832711  2252.836736  2170.224456  7102.893903
 2936.501267  2111.632533  2198.861252  7246.995052
 2602.681063  2251.743100  2140.229816  6994.653979
 2565.122149  2295.566647  2267.118853  7127.807650
 2563.986479  2171.287174  2219.898299  6955.171951
 2697.921372  2200.857406  2143.123306  7041.902084
 2534.882557  2307.015663  2145.076019  6986.974238
 2906.155347  2201.894674  2223.123989  7331.174009
 2670.795488  2266.912521  2227.713511  7165.421520
 2685.269940  2279.627355  2149.124435  7114.021730
 2255.155182  2211.449386  2191.041637  6657.646206
 2907.022898  2218.307790  2246.406315  7371.737003
 2790.693685  2205.517538  2164.881861  7161.093084
 2861.012949  2266.587489  2178.994275  7306.594713
 3013.409684  2211.220026  2191.698592  7416.328302
 2707.146580  2303.754440  2212.302950  7223.203969
 3258.567932  2134.992187  2143.182901  7536.743020
 2622.894375  2046.355792  1964.933876  6634.184042
 3771.714034  2096.001368  1947.134850  7814.850253
 3492.368316  2107.321105  2120.927171  7720.616591
 3240.900074  2141.762025  2142.701812  7525.363911
 2522.508598  2004.965140  2077.070234  6604.543972
 2704.592905  2362.880994  2245.014277  7312.488176
 2595.745444  2073.696619  2157.573097  6827.015161
 2613.366478  2209.518716  2221.732662  7044.617856
 3035.467090  2144.393268  2238.914011  7418.774370
 2550.667795  2274.788385  2248.474783  7073.930963
 2414.302296  2267.765899  2320.580222  7002.648417
 2337.239752  2240.209365  2315.615404  6893.064522
 2457.082582  2277.557275  2197.199425  6931.839282
 2362.410818  2309.749282  2313.045822  6985.205922
 2736.773849  2248.118381  2065.626989  7050.519219
 2647.929818  2240.364066  2150.163112  7038.456996
 2714.668427  2246.793618  2246.062940  7207.524985
 3062.829360  2169.485155  2069.147910  7301.462425
 3075.783045  2277.833381  2163.198673  7516.815100
 3183.223366  2151.038484  2116.278191  7450.540042
 3197.662760  2156.726004  2084.104402  7438.493165
 2585.012444  2220.498853  2096.648701  6902.159997
 3204.509393  2154.195513  1913.407722  7272.112628
 2698.220541  2189.994200  2135.774530  7023.989270
 2905.170708  2233.770570  2116.752046  7255.693325
 2814.317359  2308.089692  2185.453933  7307.860984
 2875.048557  2300.657562  2205.102860  7380.808979
 2894.086594  2352.990833  2180.970066  7428.047494
 2540.276455  2295.971244  2261.019753  7097.267452
 2461.337656  2237.683760  2332.851884  7031.873300
 2658.663672  2250.886147  2175.404523  7084.954343
 2866.783192  2183.891617  2036.718649  7087.393459
 2910.886301  2104.609923  2168.684151  7184.180375
 2942.192382  2218.348302  1978.323530  7138.864214
 3055.864438  2191.756061  2194.378669  7441.999169
 2670.037807  2369.553503  2225.768385  7265.359695
 2531.657065  2207.123858  2311.018013  7049.798937
 2542.194861  2229.410236  2123.465168  6895.070265
 2598.460125  2164.266662  2288.158571  7050.885358
 3171.329475  2205.404686  2171.310529  7548.044689
 3048.336995  2171.358748  1988.243050  7207.938793
 2823.131185  2106.920903  2292.026658  7222.078747
 2790.545719  2258.556525  2164.787670  7213.889914
 2296.341815  2260.633933  2148.095762  6705.071510
 2607.661710  2302.425473  2162.152482  7072.239665
 2600.123750  2206.126119  2169.832915  6976.082783
 2677.459865  2233.297977  2307.145309  7217.903151
 2495.343729  2379.211767  2183.053319  7057.608815
 2350.271999  2339.488427  2246.937441  6936.697867
 2603.413106  2290.643741  2273.280008  7167.336855
 2810.262752  2269.423113  2156.508358  7236.194223
 2500.681260  2255.637840  2227.201183  6983.520283
 2964.413134  2284.491566  2124.395088  7373.299787
 3109.440090  2237.297743  2159.701732  7506.439565
 2718.220804  2219.254261  2168.345236  7105.820300
 2654.410372  2158.250135  2118.178185  6930.838692
 2621.911600  2142.832479  2044.991297  6809.735376
 3107.953061  2202.642679  2151.128413  7461.724154
 3014.115262  2267.837373  2108.215882  7390.168517
 2676.816215  2301.289909  2120.493189  7098.599314
 2546.471985  2245.071221  2168.742951  6960.286157
 2820.867637  2255.636098  2226.018608  7302.522343
 2482.208149  2370.342912  2265.173275  7117.724336
 2410.938525  2343.810890  2348.327880  7103.077295
 2681.391054  2110.858375  2233.907439  7026.156868
 2773.308713  2254.797251  2026.571315  7054.677279
 2996.829036  2104.816705  2133.907230  7235.552972
 2385.548509  2283.422133  2121.144350  6790.114992
 2737.305378  2262.921803  2145.726659  7145.953840
 3255.412842  2180.323668  2023.692776  7459.429285
 3150.701940  2076.393771  2203.269039  7430.364750
 2618.684727  2176.926579  2106.153406  6901.764712
 2451.626919  2166.833367  2198.061116  6816.521402
 2951.720475  2181.399395  2240.665786  7373.785656
 2482.246574  2303.233611  2226.708906  7012.189091
 2717.758753  2216.259909  2234.236486  7168.255148
 2477.412382  2290.518806  2229.487411  6997.418599
 2535.543355  2332.399830  2199.213396  7067.156581
 2200.249034  2301.917873  2329.531373  6831.698279
 2839.284929  2240.976667  2201.491215  7281.752812
 3059.349917  2190.330787  2207.609567  7457.290271
 2463.940915  2338.870219  2266.800443  7069.611577
 2395.149761  2273.566389  2315.679627  6984.395778
 2547.384183  2308.454003  2363.544558  7219.382744
 2421.652096  2160.842518  2148.769587  6731.264201
 2593.871037  2379.651505  2133.659868  7107.182410
 2660.241118  2308.769478  2239.571248  7208.581844
 2416.728789  2246.908902  2352.569585  7016.207277
 2785.783269  2184.806788  2051.562310  7022.152367
 2387.328975  2276.706619  2251.272039  6915.307633
 2226.527553  2308.938726  2344.671644  6880.137923
 2770.757461  2257.913111  2098.968176  7127.638748
 2589.874203  2328.871283  2157.788266  7076.533752
 2949.449511  2169.567245  2305.285326  7424.302083
 2639.165027  2205.458945  2368.708631  7213.332603
 2741.169658  2207.313526  2199.065025  7147.548209
 2705.680840  2315.610416  2245.184696  7266.475951
 2660.674175  2271.607101  2183.930271  7116.211547
 2497.950813  2327.701102  2268.556745  7094.208660
 2643.814552  2294.141930  2237.966703  7175.923185
 2608.846364  2236.914170  2046.393654  6892.154188
 2698.473965  2313.231323  2217.911320  7229.616607
 2618.509705  2267.957861  2252.523113  7138.990679
 2566.784561  2438.933770  2199.646921  7205.365252
 2898.172721  2294.433766  2156.913013  7349.519501
 2831.591770  2153.713394  2132.940260  7118.245424
 2895.140429  2183.739845  2191.476372  7270.356646
 2541.901467  2128.200891  2212.423851  6882.526208
 2700.683224  2281.956485  2254.590849  7237.230557
 2920.565009  2302.037598  2184.439060  7407.041667
 2575.277283  2165.918736  2247.970305  6989.166324
 3036.994295  2216.296186  2232.222169  7485.512650
 2317.777557  2326.493772  2242.346878  6886.618207
 2438.779999  2314.225511  2316.539581  7069.545091
 2351.826147  2357.532258  2256.082711  6965.441116
 2542.654448  2230.204735  2360.664430  7133.523613
 2384.294361  2298.238553  2331.042882  7013.575797
 2804.172376  2284.127098  2168.982537  7257.282011
 2967.162899  2205.460584  2183.572528  7356.196012
 2597.455408  2234.858425  2179.920084  7012.233917
 2839.020406  2239.601414  2177.528027  7256.149847
 2401.708335  2271.187387  2195.209581  6868.105303
 2895.381663  2351.191148  2132.503922  7379.076734
 3045.516293  2070.738801  2266.368543  7382.623637
 2433.557009  2230.733687  2108.938700  6773.229395
 2885.002836  2311.457670  2103.874058  7300.334564
 2739.256515  2294.973008  2205.050721  7239.280244
 2584.349629  2220.113914  2237.668324  7042.131867
 2728.508890  2222.157221  2249.396580  7200.062691
 2613.227432  2260.036108  2292.943961  7166.207500
 3113.399773  2222.362917  2135.817093  7471.579783
 2982.336577  2178.316401  2201.629454  7362.282432
 3415.473238  2173.615827  2062.097221  7651.186287
 3398.602695  2121.827225  2199.002108  7719.432029
 3406.030869  2312.515904  2073.472531  7792.019305
 2729.712039  2334.055672  2165.502857  7229.270568
 2942.981993  2099.355414  2231.055207  7273.392614
 2443.045878  2347.667289  2288.307885  7079.021052
 2784.492386  2211.396022  2148.834382  7144.722790
 2795.843603  2179.411755  2342.748884  7318.004241
 2874.231980  2224.895460  2194.405054  7293.532494
 2854.868930  2301.185302  2168.857577  7324.911809
 2686.149013  2337.315214  2131.546913  7155.011140
 2457.300024  2330.604845  2153.473384  6941.378252
 2379.258905  2284.446865  2187.060739  6850.766508
 2707.800648  2345.728090  2214.840624  7268.369362
 2884.100810  2183.425543  2140.518474  7208.044827
 2242.733520  2283.787115  2287.773076  6814.293710
 2529.530405  2298.362815  2237.757458  7065.650678
 2647.670817  2232.479628  2251.688448  7131.838893
 3095.072704  2215.745890  2152.697714  7463.516309
 3276.839261  2169.146716  1933.198342  7379.184320
 2897.232247  2292.835203  2173.232922  7363.300372
 2649.134747  2227.825691  2178.558020  7055.518457
 3044.714635  2041.563595  1943.959677  7030.237908
 2789.954849  2309.926009  2145.250976  7245.131834
 2834.755272  2137.780441  2145.361156  7117.896869
 2645.805551  2294.912138  2150.554702  7091.272391
 3268.326327  2077.452999  2027.779972  7373.559298
 2814.002366  2222.247695  2108.953705  7145.203766
 2587.381613  2216.407378  2156.651730  6960.440720
 2316.521756  2278.099516  2132.715010  6727.336282
 2839.907167  2248.485975  2190.661213  7279.054355
 2889.640346  2156.910130  2248.650531  7295.201007
 2870.358718  2254.132492  2134.538419  7259.029629
 3111.420949  2155.821381  2266.633486  7533.875817
 2651.375751  2295.316997  2193.821302  7140.514050
 2770.321272  2278.241542  2211.767549  7260.330363
 3040.139213  2318.865199  2201.638787  7560.643198
 2806.415287  2230.366233  2228.237745  7265.019264
 2816.621162  2203.250364  2086.218269  7106.089795
 2617.698079  2207.404727  2241.738466  7066.841271
 2818.345651  2376.165615  2291.992358  7486.503624
 2778.968351  2273.822670  2196.939685  7249.730706
 2599.349445  2370.948825  2179.027619  7149.325888
 2617.890959  2177.679394  2173.896931  6969.467284
 2944.516395  2236.611541  1963.005368  7144.133305
 3348.927959  2043.297531  2194.764507  7586.989997
 2638.887447  2300.048137  2237.727386  7176.662971
 2607.093480  2279.866767  2278.672845  7165.633092
 2249.395610  2321.575486  2088.468725  6659.439821
 2179.032748  2244.018569  2170.821967  6593.873284
 2728.438987  2327.320622  2187.731597  7243.491207
 2762.269194  2279.957793  2120.895344  7163.122331
 2632.548028  2269.341557  2327.302247  7229.191832
 2494.559861  2287.305357  2280.077844  7061.943063
 2459.662565  2259.211791  2283.629473  7002.503829
 2962.499511  2228.001860  2131.575120  7322.076491
 3168.658130  2161.501631  2166.377979  7496.537740
 3085.597086  2297.135283  2100.119364  7482.851732
 3127.435067  2220.015856  2147.377275  7494.828197
 2602.288384  2199.790299  2118.785289  6920.863972
 2678.621632  2314.609498  2202.064209  7195.295339
 2576.402276  2365.431794  2137.762788  7079.596858
 2635.469418  2313.336069  1993.847657  6942.653144
 2560.842303  2421.374724  2143.951999  7126.169025
 2538.879971  2176.302128  2138.505902  6853.688001
 2758.749932  2237.836467  2184.706389  7181.292789
 2257.967483  2351.125244  2279.135039  6888.227765
 2494.423219  2274.060456  2252.723280  7021.206955
 2422.016661  2365.522116  2113.703880  6901.242657
 2119.354476  2325.705977  2277.580245  6722.640698
 2610.600114  2266.338466  2314.731815  7191.670395
 2567.049976  2225.589184  2322.957763  7115.596923
 2868.552796  2131.671325  2106.593380  7106.817500
 2710.778364  2256.690993  2227.484002  7194.953359
 2822.695557  2221.689868  2177.372463  7221.757889
 2520.844902  2254.746096  2267.990994  7043.581993
 2710.059889  2304.011074  2163.933759  7178.004722
 2541.516447  2256.926572  2258.200136  7056.643156
 2799.563980  2211.842051  2230.447705  7241.853736
 2787.256031  2187.713011  2133.922846  7108.891888
 2595.376284  2160.060045  2162.652388  6918.088717
 2518.501555  2279.175384  2151.243792  6948.920731
 2548.319571  2324.935175  2127.319625  7000.574371
 2700.957676  2197.014977  2312.161538  7210.134190
 2817.441779  2294.971146  2184.720966  7297.133892
 2727.500978  2146.884442  2239.151380  7113.536800
 2328.587685  2108.778233  2102.634626  6540.000544
 2833.536066  2223.876122  2198.558311  7255.970500
 2640.053197  2310.269790  2089.398188  7039.721175
 2566.892926  2273.548505  2128.959547  6969.400978
 2263.849423  2306.406813  2047.207588  6617.463823
 2676.682541  2228.029046  2101.126025  7005.837612
 3106.366702  2148.234816  2258.705366  7513.306883
 2689.070111  2148.135882  2135.032965  6972.238958
 2645.443364  2220.563973  2241.591452  7107.598789
 2845.310025  2211.101143  2133.054535  7189.465703
 2935.540409  2154.262226  2216.150352  7305.952988
 2941.606107  2209.093619  2167.448583  7318.148309
 3066.223906  2342.403258  2113.677447  7522.304612
 2709.289120  2298.990990  2147.751801  7156.031911
 2870.318573  2258.830628  2141.751003  7270.900205
 2867.439377  2282.425808  2163.816825  7313.682011
 2861.850553  2307.993289  2150.344618  7320.188460
 2680.171465  2251.953557  2270.719884  7202.844906
 2763.716067  2225.364726  2198.208442  7187.289236
 3157.749391  2199.866098  2051.723500  7409.338989
 3044.675244  2181.305274  2131.557076  7357.537594
 2649.051274  2242.973359  2167.239496  7059.264129
 2909.599098  2163.440825  2270.686389  7343.726311
 2648.318156  2287.790488  2240.487909  7176.596553
 2592.030955  2400.386975  2166.486905  7158.904835
 3028.081796  2150.531080  2339.498944  7518.111821
 2949.604655  2146.184737  2115.132161  7210.921554
 2686.438575  2347.388743  2041.034204  7074.861522
 2462.697489  2358.044385  2204.458584  7025.200458
 2706.622579  2282.690341  2206.606916  7195.919837
 2377.252752  2342.411874  2320.396403  7040.061029
 2525.154393  2298.080386  2114.864870  6938.099650
 2350.036046  2366.897908  2109.980224  6826.914178
 2713.189998  2165.114765  2287.689741  7165.994504
 3037.853587  2257.856018  2201.030792  7496.740398
 2815.325149  2254.170240  2092.779376  7162.274766
 2781.770673  2202.069251  2120.635513  7104.475437
 2747.351355  2280.994914  2063.680141  7092.026410
 2876.062652  2280.283644  2173.794879  7330.141176
 2778.307311  2217.016899  2223.792070  7219.116280
 2730.277501  2220.313818  2240.356734  7190.948053
 2611.790763  2223.756815  2228.666113  7064.213691
 2851.488282  2267.310132  2134.023798  7252.822212
 2839.258977  2201.762949  2201.166186  7242.188112
 2394.586483  2336.933170  2104.764714  6836.284367
 2724.254190  2285.755849  2191.983699  7201.993739
 2308.031800  2300.014281  2136.446242  6744.492322
 3047.795422  2151.699995  2143.320878  7342.816295
 2239.650521  2048.786175  2016.511980  6304.948676
 2462.113411  2249.948835  2161.277639  6873.339885
 2481.638322  2342.460117  2225.131359  7049.229798
 2648.520748  2319.712716  2228.526177  7196.759641
 2513.827599  2280.602845  2070.166315  6864.596759
 2756.305388  2270.069213  2190.127145  7216.501746
 3119.445960  2007.168526  2101.344497  7227.958983
 3120.664526  2286.772093  2118.067492  7525.504111
 3084.672560  2190.801694  2278.311997  7553.786252
 3097.339213  2187.534238  2055.925600  7340.799051
 3205.223938  2051.854847  2031.422391  7288.501176
 3084.005946  2066.706135  2081.932872  7232.644953
 3107.992085  2144.044259  2158.896911  7410.933255
 2986.991300  2068.027621  2142.763130  7197.782051
 3143.698694  2079.954712  2143.768180  7367.421587
 3172.850279  2219.679362  2073.399641  7465.929282
 3041.902096  2119.964405  2030.216883  7192.083383
 3166.869248  2148.779087  2174.395754  7490.044089
 3637.733223  2125.808457  2033.999078  7797.540758
 3209.106339  2109.526013  2186.517021  7505.149373
 2521.928988  2389.642835  2160.630452  7072.202275
 2994.125189  2323.384523  2119.693375  7437.203087
 2827.195809  2243.939097  2171.821788  7242.956694
 2293.120993  2332.088869  2228.194083  6853.403945
 2538.700829  2271.007465  2219.540108  7029.248402
 2661.527033  2283.517371  2170.868938  7115.913341
 2860.200689  2153.700345  2179.907849  7193.808882
 2974.218361  2192.591547  2007.237478  7174.047387
 2565.224765  2374.681050  2145.696668  7085.602483
 2840.724290  2211.144447  2324.915760  7376.784497
 2367.307065  2335.379876  2181.045075  6883.732016
 2799.939431  2242.312680  2101.958350  7144.210461
 2795.357020  2235.606200  2085.403345  7116.366565
 2634.272677  2235.392577  2163.863074  7033.528328
 2670.278294  2229.655113  2245.477827  7145.411235
 2612.265186  2116.151669  2344.693945  7073.110800
 3022.626835  2244.447070  2136.477526  7403.551431
 2649.339089  2277.584391  2107.129088  7034.052568
 2748.716562  2249.055632  2314.310266  7312.082461
 2518.928214  2294.676255  2270.355227  7083.959696
 2444.846446  2282.743806  2315.571014  7043.161265
 2362.894036  2354.151515  2263.009471  6980.055022
 2358.261793  2353.907995  2224.055306  6936.225094
 2744.897070  2423.036533  2169.294892  7337.228496
 2441.335645  2325.316199  2181.421137  6948.072980
 2405.738660  2257.834330  2164.850615  6828.423606
 2513.033391  2281.980805  2329.805361  7124.819557
 2456.888063  2348.996327  2340.857697  7146.742087
 2711.774615  2285.566518  2114.720336  7112.061469
 2674.903247  2253.517040  2274.881401  7203.301688
 2810.587832  2140.157478  2252.360152  7203.105462
 2657.901924  2210.439574  2241.966338  7110.307836
 2690.831652  2237.763252  2195.156985  7123.751889
 3000.445579  2176.982440  2227.671211  7405.099230
 3069.227370  2292.220379  2179.626934  7541.074683
 2885.667000  2246.291553  2061.278603  7193.237156
 2973.338557  2224.076357  2171.809705  7369.224618
 2850.941818  2099.672257  2228.648632  7179.262707
 3202.213202  2190.625238  2146.655371  7539.493812
 2889.995981  2321.572108  2097.058522  7308.626610
 2881.880828  2222.356968  2183.192597  7287.430392
 2424.052691  2271.121686  2143.458014  6838.632391
 2487.901958  2295.755599  2216.254129  6999.911685
 2608.810085  2229.895282  2271.122838  7109.828205
 2565.412067  2360.870607  2146.379506  7072.662180
 2568.040366  2326.681885  2256.421548  7151.143800
 3073.182017  2097.189340  2215.602241  7385.973597
 3063.197692  2152.689554  2151.913928  7367.801173
 2766.275112  2059.106751  2057.046875  6882.428739
 2750.514544  2160.454527  2188.450551  7099.419621
 2749.649218  2193.757915  2247.557232  7190.964365
 2841.080494  2130.843242  2277.573835  7249.497571
 2591.243977  2326.790926  2178.267521  7096.302424
 2745.024586  2133.998039  2242.257040  7121.279665
 2757.263857  2217.815151  2221.083530  7196.162538
 2814.820322  2133.481420  2111.252333  7059.554075
 2968.133140  2214.438445  2046.553099  7229.124684
 2811.666338  2282.181611  2143.617917  7237.465866
 2871.659094  2167.321025  2263.548663  7302.528782
 2875.826105  2224.315155  2199.696190  7299.837450
 2787.959079  2246.127420  2207.636080  7241.722579
 2836.856872  2224.796755  2226.040210  7287.693836
 2732.725261  2166.610321  2272.479310  7171.814892
 2472.485828  2123.577646  2095.163902  6691.227377
 3174.195780  2153.250426  2045.933026  7373.379231
 2672.000864  2215.369157  2184.666334  7072.036355
 2721.265217  2335.999821  2242.354188  7299.619226
 2883.478429  2244.071960  2073.883254  7201.433643
 2577.788494  2201.079573  2090.882093  6869.750161
 2656.850929  2275.655461  2254.359877  7186.866267
 2474.894385  2314.185188  2286.203490  7075.283064
 2820.779569  2232.694647  2228.411669  7281.885885
 2594.062068  2284.213936  2206.054794  7084.330798
 2753.451532  2265.544141  2232.352112  7251.347785
 2527.234802  2292.560312  2234.774976  7054.570089
 2457.594641  2216.401070  2273.677367  6947.673078
 2867.160373  2116.172334  2281.672104  7265.004810
 2334.645739  2339.574910  2104.908114  6779.128762
 2439.377953  2339.046977  2119.354163  6897.779093
 2486.802513  2358.084137  2219.581128  7064.467778
 2780.814549  2239.700249  2211.952056  7232.466854
 2468.165740  2318.731110  2261.076034  7047.972884
 2635.778767  2169.353559  2116.760425  6921.892751
 2647.873381  2306.854466  2135.862583  7090.590430
 3155.618605  2248.670963  2080.741070  7485.030638
 2623.110460  2267.908639  2189.687723  7080.706822
 2709.526134  2285.593056  2119.782796  7114.901987
 3179.061574  2058.834965  2115.346936  7353.243475
 2603.278015  2285.471278  2267.758983  7156.508277
 2862.784318  2134.750328  2326.426459  7323.961105
 2587.905032  2311.191117  2292.049393  7191.145542
 2761.605668  2230.637879  2145.381624  7137.625172
 2641.783942  2141.380196  2130.231431  6913.395568
 2899.741357  2271.095828  2224.572271  7395.409456
 2700.325366  2318.734809  2158.201994  7177.262169
 2784.087573  2250.936483  2123.884233  7158.908289
 2625.130189  2266.896576  2149.492377  7041.519142
 3069.121754  2235.226675  2193.188326  7497.536755
 2857.143040  2166.552194  2096.967694  7120.662928
 2705.271527  2123.901515  2321.999464  7151.172505
 2540.397429  2264.697775  2120.791815  6925.887018
 2681.449607  2282.704937  2176.026798  7140.181342
 2941.576821  2256.939850  2167.595669  7366.112341
 2957.517985  2131.079926  2222.830556  7311.428467
 2921.116463  2299.130925  2148.311084  7368.558472
 2805.219938  2240.599037  2014.855138  7060.674114
 3099.343310  2144.016698  2142.005115  7385.365122
 3083.497440  2130.377386  2301.844686  7515.719512
 2986.111599  2224.068903  2078.910569  7289.091072
 2410.514001  2321.743894  2220.833970  6953.091865
 2515.869066  2178.031914  2321.082878  7014.983859
 2513.058412  2272.927038  2149.821777  6935.807227
 3022.717862  2215.649280  2125.122441  7363.489583
 3117.381700  2074.906574  1946.167526  7138.455800
 3161.108002  2083.941230  2084.955461  7330.004693
 3001.385249  2110.729966  2026.257567  7138.372781
 2856.219062  2135.715354  2244.558766  7236.493181
 3030.706863  2209.246238  2223.383141  7463.336242
 2812.188625  2293.949129  2090.725138  7196.862892
 2962.505047  2290.961551  2125.289222  7378.755820
 2945.849311  2287.947907  2108.633332  7342.430549
 2780.236780  2211.967596  2096.825811  7089.030187
 2817.235435  2158.986383  2282.028072  7258.249890
 2638.528396  2227.851318  2235.272614  7101.652328
 2721.914111  2343.382667  2128.343063  7193.639841
 2272.936228  2377.658093  2301.977620  6952.571941
 2351.958459  2340.106344  2144.074646  6836.139449
 2458.410078  2209.121820  2375.728716  7043.260615
 2834.683354  2314.193950  2214.901688  7363.778992
 3284.964416  2265.282211  2080.663287  7630.909914
 2902.931989  2197.923978  1991.588043  7092.444010
 2913.806096  2317.019337  2070.765260  7301.590693
 3143.283651  2284.077705  2120.953227  7548.314583
 2580.341364  2193.970718  2185.309137  6959.621219
 2542.400723  2184.717928  2286.318335  7013.436985
 2990.005374  2205.275752  2061.769362  7257.050488
 2887.496419  2176.611066  2205.462904  7269.570389
 2664.557534  2090.776616  2029.343109  6784.677259
 2829.991640  2260.805860  2171.331031  7262.128531
 2565.897143  2291.734794  2205.549631  7063.181568
 2832.607063  2241.403699  2286.500610  7360.511372
 2558.592311  2166.989441  2232.169813  6957.751565
 2752.566194  2172.811800  2108.937943  7034.315937
 2463.911065  2327.495225  2166.199742  6957.606032
 2896.610514  2242.420374  2199.885466  7338.916354
 2470.671475  2280.417270  2235.560507  6986.649252
 2699.350671  2200.763669  2217.304553  7117.418893
 2727.839961  2223.391674  2284.235287  7235.466923
 2575.495855  2178.873843  1994.077281  6748.446979
