0.214	1.4928	0.10305
0.215	1.7105	0.10614
0.216	1.7781	0.10682
0.217	1.6298	0.10682
0.218	1.3322	0.10779
0.219	1.8412	0.10773
0.22	1.6957	0.10936
0.221	1.4009	0.10831
0.222	1.5367	0.11094
0.223	1.4488	0.11168
0.224	1.7215	0.11447
0.225	1.6018	0.11509
0.226	1.3831	0.11662
0.227	1.4854	0.11946
0.228	1.7317	0.12038
0.229	1.5443	0.12189
0.23	1.4892	0.12312
0.231	1.4248	0.12672
0.232	1.3334	0.12554
0.233	1.44	0.13029
0.234	1.2069	0.12934
0.235	1.3956	0.13183
0.236	1.507	0.13443
0.237	1.3709	0.13762
0.238	1.1506	0.13829
0.239	1.2394	0.14195
0.24	1.4563	0.14508
0.241	1.1427	0.14633
0.242	1.0283	0.14761
0.243	1.0159	0.153
0.244	1.1873	0.15492
0.245	1.1692	0.15657
0.246	1.0272	0.16051
0.247	1.0986	0.16563
0.248	1.3996	0.169
0.249	0.88947	0.1692
0.25	0.99268	0.17597
0.251	1.2734	0.18371
0.252	1.3985	0.18562
0.253	1.3618	0.19525
0.254	1.2569	0.19809
0.255	1.2626	0.20672
0.256	1.0015	0.20632
0.257	1.1005	0.21864
0.258	1.1414	0.22686
0.259	1.2557	0.23783
0.26	1.4024	0.24356
0.261	0.59619	0.25688
0.262	0.81675	0.26685
0.263	0.97251	0.28196
0.264	1.2069	0.30701
0.265	1.057	0.32874
0.266	0.77028	0.36318
0.267	1.0798	0.38841
0.268	0.86945	0.43722
0.269	1.3879	0.53439
0.27	1.7324	0.68468
