# Base  Sugar  Phosphate  Total
 2395.033720  2322.135386  2173.589686  6890.758791
 2251.616446  2427.123151  2228.567468  6907.307065
 2529.107863  2359.301430  2308.722598  7197.131891
 2345.964798  2253.910138  2233.651565  6833.526501
 3086.586886  2208.210492  1916.661578  7211.458957
 2798.571586  2215.287853  2034.466167  7048.325607
 2619.683336  2195.058871  2102.210713  6916.952920
 3428.632807  2118.258005  2125.419184  7672.309997
 3164.278577  1997.493045  2147.953750  7309.725372
 2647.507123  2195.558085  2217.373014  7060.438222
 3177.774533  2106.664301  2165.569944  7450.008778
 2711.196870  2270.080172  2171.889776  7153.166817
 2592.118774  2321.719465  2230.172082  7144.010321
 2688.844425  2206.413266  2064.043476  6959.301168
 2772.529904  2330.926234  2259.396891  7362.853029
 2674.769445  2266.188118  2087.847395  7028.804959
 2607.663163  2157.373818  2244.673697  7009.710679
 2568.259091  2405.480164  2242.796761  7216.536017
 2599.260411  2314.212745  2200.565305  7114.038462
 2728.715014  2232.892960  2190.952866  7152.560840
 3005.671409  2198.984284  2159.279531  7363.935225
 2813.150653  2274.620194  2131.075387  7218.846234
 2517.487380  2277.633641  2250.180389  7045.301411
 2544.152754  2345.437614  2148.380850  7037.971218
 2443.246717  2270.846951  2142.334861  6856.428529
 2531.949301  2322.313486  2210.313792  7064.576579
 2639.827162  2243.595100  2287.103112  7170.525375
 2457.612518  2232.662545  2247.786095  6938.061158
 2621.345054  2151.965447  2236.279478  7009.589980
 2636.927546  2246.583834  2274.162899  7157.674279
 2345.105094  2226.050015  2205.815790  6776.970898
 2652.190938  2257.679115  2256.595247  7166.465300
 2625.195338  2300.289042  2203.713501  7129.197881
 2380.081388  2234.522296  2270.766165  6885.369848
 2841.337093  2278.636003  2150.011957  7269.985054
 2210.254138  2365.121020  2172.911489  6748.286647
 2204.300133  2348.804139  2074.206609  6627.310881
 2505.615921  2340.448949  2244.581273  7090.646144
 2561.241092  2267.344031  2245.810594  7074.395717
 2427.660098  2283.344902  2188.025578  6899.030578
 2594.086410  2300.394418  2205.148487  7099.629315
 2371.929323  2157.568691  2173.074269  6702.572282
 2785.573632  2222.690859  2194.771493  7203.035983
 2399.201876  2159.867811  2181.487227  6740.556915
 2616.446634  2269.119153  2254.764677  7140.330465
 2791.691707  2266.002704  2179.308014  7237.002426
 2558.486553  2154.261875  2301.364808  7014.113236
 2908.678698  2328.926924  2182.111956  7419.717578
 2908.988405  2255.895027  2157.383645  7322.267077
 2522.180964  2155.040212  2194.135755  6871.356931
 2883.559390  2234.956184  2118.201720  7236.717294
 2445.076897  2220.313852  2271.977150  6937.367899
 2366.373218  2236.036358  2227.189769  6829.599344
 2510.160300  2212.977152  2307.260259  7030.397711
 2515.039278  2233.477343  2219.749031  6968.265651
 2576.765522  2308.386093  2178.375145  7063.526759
 2602.143937  2365.980919  2176.039659  7144.164515
 2693.514476  2210.770345  2172.389381  7076.674203
 2637.320426  2134.693407  2112.577184  6884.591016
 2942.911618  2237.799574  2212.692499  7393.403691
 2253.901094  2261.508001  2183.837375  6699.246470
 2488.253173  2313.323873  2213.451237  7015.028283
 2748.044608  2233.427694  2231.036893  7212.509195
 2724.616114  2241.324861  2190.240471  7156.181446
 2477.658537  2227.547951  2200.458682  6905.665169
 2518.035669  2258.207105  2290.601905  7066.844679
 2593.549100  2316.960207  2205.514670  7116.023977
 2376.892603  2308.613448  2299.755690  6985.261741
 2904.017916  2109.457527  2051.213646  7064.689090
 3032.716338  2200.814538  2144.014665  7377.545541
 2593.475635  2253.099056  2238.140116  7084.714807
 2681.623463  2127.762969  2080.986036  6890.372468
 2671.212081  2169.035355  2062.686217  6902.933654
 2679.282613  2215.244928  2080.259095  6974.786636
 2925.547650  2241.489692  2126.959690  7293.997032
 2684.791296  2149.991460  2211.273978  7046.056734
 2867.068949  2182.295932  2188.324374  7237.689255
 2683.407770  2284.138319  2115.542279  7083.088369
 2911.227356  2154.229057  2222.142751  7287.599163
 2897.301043  2231.298629  2139.341682  7267.941354
 3082.396553  2178.216393  2029.183546  7289.796493
 3094.066244  2118.803858  2110.872679  7323.742780
 3150.750156  2163.391424  2082.440034  7396.581614
 2662.003169  2249.591317  2249.256320  7160.850806
 2814.584249  2210.626912  2143.349287  7168.560448
 2376.329993  2162.972145  2113.346532  6652.648671
 2376.736862  2228.843179  2078.856202  6684.436243
 2738.240518  2179.148091  2210.541600  7127.930210
 2472.875921  2338.802010  2149.626210  6961.304140
 2212.082602  2262.091866  2200.702734  6674.877202
 2498.236951  2345.963403  2300.993163  7145.193518
 2652.023509  2210.472970  2249.599540  7112.096019
 2288.741482  2343.257172  2274.411009  6906.409663
 2466.423432  2336.269594  2255.795060  7058.488086
 2316.435156  2196.788680  2292.371265  6805.595100
 2675.815922  2215.651308  2111.874899  7003.342129
 2784.504170  2236.136902  2337.703344  7358.344417
 2090.605848  2345.773978  2046.215158  6482.594984
 2392.567599  2255.791550  2199.782566  6848.141716
 2248.644292  2233.874702  2153.952334  6636.471328
 2684.095284  2264.006136  2232.064096  7180.165515
 2496.929758  2303.361284  2169.105459  6969.396501
 2672.624580  2245.712286  2212.546723  7130.883589
 2400.194787  2078.700027  2134.634877  6613.529691
 2381.014887  2297.651848  2131.139105  6809.805841
 2443.744107  2327.290372  2167.012313  6938.046792
 2250.980922  2133.676285  2196.694769  6581.351976
 2384.570159  2200.427486  2217.309067  6802.306712
 2601.272083  2300.753652  2272.797694  7174.823429
 2774.492490  2244.203794  2135.932094  7154.628377
 2535.752573  2220.154522  2054.554269  6810.461364
 2713.832896  2164.764025  2173.413594  7052.010515
 2550.875321  2307.604599  2202.723886  7061.203807
 2560.375543  2266.559256  2217.710627  7044.645426
 2891.471077  2190.984407  2162.032211  7244.487695
 2715.616884  2190.992299  2129.146679  7035.755862
 2564.496136  2243.029290  2126.241252  6933.766677
 2472.358760  2253.060714  2231.487645  6956.907119
 2861.071454  2152.376695  2288.149561  7301.597710
 2929.097776  2236.572941  2200.449007  7366.119724
 2760.927884  2235.685441  2107.794259  7104.407583
 2604.182682  2268.647077  2216.262033  7089.091791
 2850.005065  2247.285969  2101.529748  7198.820782
 2875.068515  2144.605482  1970.461346  6990.135344
 3507.132469  2102.028141  1997.655223  7606.815834
 2754.467740  2258.448028  2186.271101  7199.186869
 2865.532897  2260.341083  2214.962213  7340.836193
 2540.260870  2249.724544  2021.259431  6811.244845
 2507.175360  2142.965170  2032.370912  6682.511441
 2830.567341  2194.682953  2249.336229  7274.586524
 2842.577099  2349.880979  2173.498696  7365.956775
 3221.979669  2133.040439  2092.484410  7447.504518
 2171.276551  2192.243403  2144.186763  6507.706717
 2595.971448  2311.247224  2084.889723  6992.108395
 2782.811896  2269.902839  2136.632746  7189.347481
 3059.912385  2201.466944  2027.988683  7289.368011
 2779.257222  2265.256536  2180.970288  7225.484046
 2530.475130  2120.967277  2075.740552  6727.182959
 2990.027577  2252.479528  2063.757190  7306.264295
 2762.654681  2214.081090  2288.828401  7265.564172
 2416.080165  2195.121387  2181.079454  6792.281007
 2871.078884  2222.482467  2257.153322  7350.714674
 2066.136582  2297.529814  2185.874352  6549.540748
 2569.916030  2217.400920  2275.999816  7063.316766
 2167.596522  2355.193260  2247.539999  6770.329782
 2273.109208  2432.391080  2153.810789  6859.311076
 2313.072016  2286.868871  2296.001306  6895.942194
 2502.317332  2299.576699  2284.450030  7086.344061
 2471.137179  2439.860755  2092.571653  7003.569586
 2709.893034  2346.652644  2177.915057  7234.460735
 2793.526711  2229.268816  2122.347580  7145.143107
 2886.884570  2264.826730  2088.220806  7239.932106
 2767.704166  2100.412350  2233.601711  7101.718227
 2821.510808  2090.882528  1975.456874  6887.850210
 2754.268810  2188.987884  2211.333122  7154.589816
 2917.297723  2225.871476  2176.804029  7319.973229
 2861.387819  2165.223420  2215.799286  7242.410526
 2376.413451  2322.616427  2251.027624  6950.057502
 2651.748071  2301.325322  2245.664011  7198.737404
 2713.307438  2292.526407  2125.929530  7131.763375
 2744.476491  2213.686109  2223.585076  7181.747677
 2889.192856  2219.457048  2164.341468  7272.991372
 3013.878169  2230.483543  2193.638947  7438.000659
 2827.539443  2135.571881  2128.194956  7091.306280
 2936.855032  2284.647579  2176.727369  7398.229980
 2594.675318  2236.664070  2235.553831  7066.893218
 2698.499176  2186.357575  2216.295338  7101.152089
 2852.569573  2186.677369  2185.703359  7224.950301
 2833.149810  2160.432936  2213.380045  7206.962790
 2533.944707  2258.503677  2297.140642  7089.589026
 3009.295517  2201.019267  2293.325251  7503.640035
 2953.627072  2188.696628  2259.569573  7401.893273
 2873.388130  2261.880551  2283.767203  7419.035885
 2611.613948  2317.493323  2033.529902  6962.637172
 2561.941173  2164.240726  2317.003405  7043.185303
 2601.796143  2240.742931  2317.591868  7160.130942
 2892.133089  2188.265958  2243.451695  7323.850742
 2826.268357  2245.947800  2180.955300  7253.171457
 2726.815697  2241.996540  2142.785574  7111.597812
 2732.147342  2238.049114  2287.119990  7257.316445
 2585.467720  2288.317959  2131.447442  7005.233121
 2519.201037  2326.124486  2204.089814  7049.415337
 2683.322821  2288.776403  2084.353728  7056.452952
 2301.941448  2325.278699  2180.443272  6807.663418
 2652.838302  2291.744867  2204.246284  7148.829453
 2875.561163  2262.438088  2089.957658  7227.956909
 2769.332566  2276.295492  2115.131133  7160.759190
 2530.811479  2342.975396  2124.700741  6998.487616
 2883.888794  2090.812357  2113.039122  7087.740274
 2637.482334  2228.338706  2183.898741  7049.719781
 2658.660451  2183.342882  2178.369673  7020.373006
 2986.941762  2214.115672  2235.469036  7436.526470
 2815.823862  2172.646329  2183.495673  7171.965864
 2755.775401  2181.484131  2210.058415  7147.317947
 2695.283790  2359.486300  2211.954432  7266.724521
 2478.544526  2211.259514  2174.434617  6864.238657
 2626.058926  2234.693758  2224.805325  7085.558009
 2604.777618  2266.595762  2163.995243  7035.368623
 2711.422430  2266.004989  2052.863537  7030.290956
 2925.423796  2223.389149  2110.139615  7258.952560
 2555.315018  2190.283809  2269.287618  7014.886445
 2513.022908  2286.376497  2037.947856  6837.347261
 2743.308312  2263.882568  2207.634467  7214.825347
 3006.634790  2148.768492  2061.711027  7217.114309
 2625.465897  2226.216568  2138.208507  6989.890972
 2783.220133  2185.541448  2227.491033  7196.252615
 2957.718759  2311.150179  2177.927969  7446.796907
 2779.833667  2218.608884  2112.118540  7110.561092
 2968.304412  2160.625075  2001.286759  7130.216247
 2929.996290  2108.756800  2220.847072  7259.600163
 2873.807437  2183.539587  2170.072500  7227.419525
 3426.637096  2115.219934  2016.939971  7558.797001
 3352.395943  2117.291028  2051.617308  7521.304279
 2958.767708  2059.301335  2111.628566  7129.697609
 2456.744529  2290.614357  2226.302460  6973.661346
 2638.096994  2213.388129  2210.639293  7062.124416
 2373.271150  2315.797261  2320.925086  7009.993496
 2313.276315  2396.420123  2190.011643  6899.708080
 2689.295488  2270.969706  2185.298590  7145.563784
 2938.936139  2165.062495  2349.507168  7453.505802
 2727.122033  2256.529034  2219.413419  7203.064486
 3073.753979  2192.690263  2126.253441  7392.697683
 3159.379689  2108.378535  2127.202575  7394.960799
 2872.564220  2246.300481  2198.899394  7317.764096
 2798.706304  2256.914271  2107.685366  7163.305941
 2703.508270  2255.482467  2148.407291  7107.398027
 3068.746035  2162.055905  2113.250688  7344.052629
 3022.215835  2303.981171  2153.145378  7479.342385
 3008.737007  2256.423774  2211.399478  7476.560259
 2712.199759  2257.204898  2215.668437  7185.073094
 3414.020175  2159.880312  2130.570671  7704.471158
 3200.165936  2165.653876  2055.040775  7420.860587
 2781.569632  2122.568300  2274.808836  7178.946768
 3496.486315  1927.556761  2191.278946  7615.322023
 2784.827527  2342.804600  2240.753119  7368.385245
 2700.281214  2235.997544  2280.037955  7216.316713
 2716.286139  2295.817582  2214.821033  7226.924754
 2662.311218  2219.035566  2207.296791  7088.643576
 2599.921489  2263.188489  2214.438049  7077.548027
 2709.384875  2261.882821  2111.457094  7082.724790
 2851.703888  2281.186644  2251.259028  7384.149560
 2951.697128  2175.452064  2172.659557  7299.808749
 3185.892068  2115.407206  2195.704108  7497.003381
 2671.984524  2199.436824  2099.161545  6970.582894
 2820.720295  2234.517732  2197.924670  7253.162697
 2957.678397  2109.573933  2291.336069  7358.588399
 2695.054401  2157.492850  2041.096706  6893.643956
 2633.460883  2238.076346  2054.213098  6925.750328
 2451.247084  2262.902649  2219.077619  6933.227352
 2553.216138  2351.708536  2254.008357  7158.933031
 2165.445735  2298.686159  2233.759212  6697.891105
 2792.539125  2240.972247  2021.895495  7055.406868
 2953.874105  2241.088700  2087.864483  7282.827289
 2678.801255  2316.544672  2214.600335  7209.946262
 2706.985858  2279.015576  2221.977841  7207.979275
 2799.146358  2188.259164  2162.617007  7150.022529
 2752.811237  2163.904325  2132.568970  7049.284533
 2297.524362  2182.133231  2297.472532  6777.130125
 2626.162795  2334.209917  2215.181544  7175.554257
 2745.139141  2212.603670  2246.435845  7204.178655
 2784.655485  2294.906420  2000.824404  7080.386309
 2814.760137  2181.742591  2356.959946  7353.462674
 2672.236019  2261.925825  2197.474571  7131.636415
 2625.148008  2281.469325  2321.106004  7227.723337
 2929.627117  2182.682820  2209.202780  7321.512717
 2947.306388  2090.192177  2144.922195  7182.420760
 2750.512764  2323.712591  2134.058292  7208.283648
 2803.693306  2165.804688  2277.600130  7247.098124
 2634.818634  2321.201029  2171.970395  7127.990058
 2555.453922  2333.051072  2223.604455  7112.109449
 2461.403947  2331.204167  2150.279850  6942.887964
 2819.347994  2376.815347  2263.746513  7459.909854
 2643.769155  2216.661909  2236.607260  7097.038323
 2898.023166  2190.442976  2156.179163  7244.645305
 2709.189883  2220.349160  2251.686743  7181.225787
 3000.649914  2314.700148  2026.387504  7341.737566
 2725.972462  2257.857940  2154.876805  7138.707207
 2787.869481  2299.084381  2281.542951  7368.496814
 2670.772103  2269.893653  2178.403804  7119.069560
 2564.941043  2239.691642  2267.173592  7071.806277
 2376.407110  2307.887885  2257.681139  6941.976134
 2727.309139  2326.963845  2279.989854  7334.262839
 2908.348713  2140.609529  2296.248414  7345.206656
 2666.756473  2382.670906  2076.319896  7125.747276
 2786.052194  2238.053839  2289.599413  7313.705445
 2576.536938  2298.436354  2190.939871  7065.913164
 2674.919663  2295.628015  2230.103840  7200.651519
 2291.329018  2316.073104  2227.437391  6834.839513
 2512.891002  2368.549450  2272.694029  7154.134481
 2340.013592  2359.637207  2117.815010  6817.465809
 2491.312705  2232.915905  2147.381299  6871.609910
 2806.562146  2339.013333  2154.271433  7299.846912
 2474.574777  2357.787710  2220.113911  7052.476398
 2326.223104  2356.831432  2304.769259  6987.823795
 2626.179615  2282.751839  2194.631187  7103.562640
 2903.116503  2298.950436  2178.245964  7380.312903
 2678.458847  2219.718112  2236.647881  7134.824840
 3074.649547  2174.224677  2095.871138  7344.745361
 3140.364692  2209.942232  2141.559772  7491.866695
 2987.150019  2242.562169  2195.547880  7425.260069
 2815.884245  2149.441116  2134.322248  7099.647609
 2284.751377  2194.101614  2298.432255  6777.285246
 2352.245975  2183.128412  2044.981042  6580.355430
 2476.520625  2299.973263  2102.965222  6879.459110
 2524.729333  2283.689351  2283.430315  7091.848999
 2547.025834  2202.021811  2140.541320  6889.588965
 2368.760923  2218.937703  2238.358065  6826.056691
 2799.242495  2174.399700  2273.685946  7247.328141
 2650.680592  2088.839165  1813.554530  6553.074288
 2616.835873  2171.847057  2044.730005  6833.412935
 2798.316674  2255.089018  2124.864719  7178.270411
 2698.564263  2284.391847  2189.089705  7172.045816
 2781.980710  2204.785721  2217.872130  7204.638562
 3081.391739  2158.411463  2244.950457  7484.753659
 2556.759359  2165.547369  2302.510809  7024.817537
 2953.750031  2213.938350  2272.120041  7439.808423
 2814.931393  2265.294699  2241.109030  7321.335122
 2819.864593  2114.371816  2193.364910  7127.601319
 2817.849506  2280.686173  2151.627501  7250.163181
 3174.858378  2302.716946  1987.535914  7465.111238
 3203.901988  2133.755784  2094.036064  7431.693836
 2913.341806  2188.777671  2274.242951  7376.362428
 3070.099635  2165.101625  2166.634803  7401.836063
 2354.345967  2313.356739  2245.999952  6913.702658
 2674.483455  2399.293454  2174.619197  7248.396106
 2631.255142  2262.395696  2248.862370  7142.513208
 2846.111552  2170.494896  2045.487145  7062.093593
 2719.546099  2323.192724  2168.165006  7210.903830
 2618.880168  2364.621961  2193.352074  7176.854203
 2913.111659  2230.682371  2179.111482  7322.905512
 3053.359456  2134.519732  2171.922097  7359.801285
 2668.259841  2354.951832  2012.172362  7035.384036
 2749.724137  2154.506633  2213.613943  7117.844713
 2289.142810  2337.484280  2216.075323  6842.702413
 3148.199036  2144.983170  2265.085397  7558.267604
 2607.520588  2287.118542  2050.674502  6945.313631
 2821.899137  2150.587333  2394.518792  7367.005262
 2784.437043  2191.807177  2295.518576  7271.762797
 2802.269404  2230.175341  2180.981312  7213.426056
 2463.602459  2355.373198  2295.697378  7114.673035
 2782.674836  2256.360502  2287.602756  7326.638095
 2608.544450  2246.838806  2253.573043  7108.956299
 2677.216278  2367.145576  2103.357891  7147.719744
 2375.233123  2323.811458  2237.582734  6936.627315
 2315.046829  2389.005494  2220.105342  6924.157665
 2718.827126  2256.497574  2164.040769  7139.365469
 2513.596681  2365.288587  2283.480099  7162.365367
 2519.618360  2291.893038  2158.221345  6969.732743
 2717.303741  2236.418236  2212.002196  7165.724172
 2658.635143  2272.388809  2333.457666  7264.481619
 2453.734768  2274.926784  2222.448915  6951.110466
 2713.306663  2236.419042  2278.654741  7228.380446
 2637.769690  2197.312880  2255.035854  7090.118424
 2525.404671  2236.989971  2215.326106  6977.720747
 2775.314195  2288.317245  2246.538511  7310.169951
 2882.413706  2228.193459  2050.824664  7161.431829
 2726.426570  2212.458461  2179.473080  7118.358111
 2600.535259  2292.374709  2142.150787  7035.060755
 2490.479555  2325.161403  2155.525488  6971.166447
 2652.590085  2301.703238  2241.286636  7195.579959
 2497.512892  2329.985609  2161.952064  6989.450565
 2707.125538  2365.414467  2208.995331  7281.535337
 3016.247197  2278.165033  2166.411862  7460.824092
 2377.696342  2298.923587  2234.339469  6910.959398
 2423.370201  2338.421827  2300.187891  7061.979920
 2526.652187  2395.756925  2128.063080  7050.472192
 2681.595330  2290.512677  2209.256068  7181.364075
