0.216	1.7967	0.10643
0.217	1.9336	0.10773
0.218	1.9403	0.10605
0.219	2.062	0.10811
0.22	2.0855	0.10914
0.221	1.9828	0.10981
0.222	1.9181	0.1117
0.223	1.9236	0.11183
0.224	1.8247	0.11372
0.225	1.9212	0.11556
0.226	1.7679	0.11705
0.227	1.7884	0.11824
0.228	1.7666	0.12003
0.229	1.8375	0.12122
0.23	1.5826	0.12256
0.231	1.8425	0.12543
0.232	1.6737	0.12467
0.233	1.6884	0.12885
0.234	1.694	0.13104
0.235	1.8443	0.13349
0.236	1.3786	0.13358
0.237	1.4693	0.13697
0.238	1.4753	0.13833
0.239	1.4346	0.14145
0.24	1.5479	0.13934
0.241	1.4666	0.14558
0.242	1.8325	0.14991
0.243	1.4959	0.1511
0.244	1.5103	0.15181
0.245	1.5964	0.15883
0.246	1.5028	0.15917
0.247	1.3503	0.16557
0.248	1.3497	0.16575
0.249	1.5443	0.17014
0.25	1.5248	0.17427
0.251	1.5802	0.18181
0.252	1.3725	0.18274
0.253	1.5567	0.19733
0.254	1.2691	0.20044
0.255	1.6592	0.20437
0.256	1.5049	0.21011
0.257	1.1853	0.2158
0.258	1.2831	0.22237
0.259	1.579	0.23868
0.26	1.3996	0.24178
0.261	1.3175	0.25703
0.262	1.4201	0.26971
0.263	0.7828	0.27577
0.264	1.2144	0.30351
0.265	1.9463	0.32727
0.266	1.6996	0.3545
0.267	1.17	0.40004
0.268	1.682	0.45232
0.269	1.3525	0.53492
0.27	2.3917	0.71033
